"Hugo_Symbol","Frame_Shift_Del","Frame_Shift_Ins","In_Frame_Del","In_Frame_Ins","Missense_Mutation","Nonsense_Mutation","Nonstop_Mutation","Splice_Site","Translation_Start_Site","total","MutatedSamples","AlteredSamples"
"GSTZ1",1,0,0,0,1,0,0,0,0,2,2,2
"H2BFWT",0,0,0,0,1,1,0,0,0,2,2,2
"HADHA",1,0,0,0,1,0,0,0,0,2,2,2
"HCFC2",0,0,0,0,1,1,0,0,0,2,2,2
"HCN3",1,0,0,0,1,0,0,0,0,2,2,2
"HDAC4",0,0,0,0,2,0,0,0,0,2,2,2
"HEATR5B",0,0,0,0,1,1,0,0,0,2,2,2
"HECTD4",0,0,0,0,2,0,0,0,0,2,2,2
"HELQ",0,0,0,0,2,0,0,0,0,2,2,2
"HELZ",1,0,0,0,1,0,0,0,0,2,2,2
"HELZ2",1,0,0,0,1,0,0,0,0,2,2,2
"HEMK1",0,0,0,0,2,0,0,0,0,2,2,2
"HEPH",1,0,0,0,1,0,0,0,0,2,2,2
"HGSNAT",0,0,0,0,2,0,0,0,0,2,2,2
"HIF3A",0,0,0,0,2,0,0,0,0,2,2,2
"HIST1H2BG",0,0,0,0,2,0,0,0,0,2,2,2
"HIST1H3F",1,0,0,0,1,0,0,0,0,2,2,2
"HIST1H4D",0,0,0,0,1,0,1,0,0,2,2,2
"HIST2H2BE",0,0,0,0,2,0,0,0,0,2,2,2
"HIVEP3",0,0,0,0,2,0,0,0,0,2,2,2
"HMGCS1",1,0,0,0,1,0,0,0,0,2,2,2
"HNRNPA2B1",1,0,0,0,1,0,0,0,0,2,2,2
"HNRNPH3",1,0,0,0,0,0,1,0,0,2,2,2
"HNRNPU",1,0,0,0,1,0,0,0,0,2,2,2
"HOOK1",0,0,0,0,2,0,0,0,0,2,2,2
"HRASLS",1,0,0,0,1,0,0,0,0,2,2,2
"HRNR",0,0,0,0,1,1,0,0,0,2,2,2
"HS3ST5",1,0,0,0,1,0,0,0,0,2,2,2
"HSD17B4",0,0,0,0,2,0,0,0,0,2,2,2
"HSD3B2",0,0,0,0,2,0,0,0,0,2,2,2
"HSPA13",1,0,0,0,0,0,0,1,0,2,2,2
"HSPA1L",0,0,0,0,2,0,0,0,0,2,2,2
"HSPA2",0,0,0,0,2,0,0,0,0,2,2,2
"HSPH1",0,0,0,0,2,0,0,0,0,2,2,2
"HTR5A",1,0,1,0,0,0,0,0,0,2,2,2
"HYAL2",0,0,0,0,2,0,0,0,0,2,2,2
"ICA1",2,0,0,0,0,0,0,0,0,2,2,2
"IDH3B",0,0,0,0,2,0,0,0,0,2,2,2
"IFI16",1,0,0,0,1,0,0,0,0,2,2,2
"IFI44",1,0,0,0,0,1,0,0,0,2,2,2
"IFT122",2,0,0,0,0,0,0,0,0,2,2,2
"IGHG3",1,0,0,0,1,0,0,0,0,2,2,2
"IGHV4-31",0,0,0,0,2,0,0,0,0,2,2,2
"IGKV2-24",0,0,0,0,2,0,0,0,0,2,2,2
"IGKV3D-20",0,0,0,0,2,0,0,0,0,2,2,2
"IGSF1",1,0,0,0,0,1,0,0,0,2,2,2
"IGSF10",0,1,0,0,1,0,0,0,0,2,2,2
"IL12RB2",0,0,0,0,2,0,0,0,0,2,2,2
"IL1R2",2,0,0,0,0,0,0,0,0,2,2,2
"IL6ST",0,0,0,0,2,0,0,0,0,2,2,2
"IL9R",0,1,0,0,1,0,0,0,0,2,2,2
"IMPDH1",1,0,0,0,1,0,0,0,0,2,2,2
"ING1",0,0,0,0,2,0,0,0,0,2,2,2
"INPP5B",1,0,0,0,1,0,0,0,0,2,2,2
"INPPL1",0,0,0,0,2,0,0,0,0,2,2,2
"INSR",0,0,0,0,2,0,0,0,0,2,2,2
"INSRR",1,0,0,0,1,0,0,0,0,2,2,2
"INTS8",1,0,0,0,1,0,0,0,0,2,2,2
"IPPK",0,0,0,0,2,0,0,0,0,2,2,2
"IQCC",0,0,0,0,2,0,0,0,0,2,2,2
"IQCH",1,0,0,0,1,0,0,0,0,2,2,2
"IRAK3",0,0,0,0,2,0,0,0,0,2,2,2
"IRGC",0,0,0,0,2,0,0,0,0,2,2,2
"ITGA10",1,0,0,0,1,0,0,0,0,2,2,2
"ITGA6",1,0,0,0,0,1,0,0,0,2,2,2
"ITGAX",0,0,0,0,2,0,0,0,0,2,2,2
"ITGB5",0,0,0,0,2,0,0,0,0,2,2,2
"ITIH5",0,0,0,0,2,0,0,0,0,2,2,2
"ITK",1,0,0,0,1,0,0,0,0,2,2,2
"JADE2",0,0,0,0,2,0,0,0,0,2,2,2
"JADE3",0,0,0,0,2,0,0,0,0,2,2,2
"JAKMIP3",1,0,0,0,1,0,0,0,0,2,2,2
"KANSL1",1,0,0,0,0,1,0,0,0,2,2,2
"KANSL3",0,0,0,0,2,0,0,0,0,2,2,2
"KCNB2",0,0,0,0,2,0,0,0,0,2,2,2
"KCNH1",0,0,0,0,2,0,0,0,0,2,2,2
"KCNH2",1,0,0,0,1,0,0,0,0,2,2,2
"KCNH6",0,0,0,0,2,0,0,0,0,2,2,2
"KCNJ10",0,0,0,0,2,0,0,0,0,2,2,2
"KCNT1",1,0,0,0,1,0,0,0,0,2,2,2
"KCNT2",0,0,0,0,1,1,0,0,0,2,2,2
"KDELR3",0,0,0,0,2,0,0,0,0,2,2,2
"KDM2A",1,0,0,0,0,0,0,1,0,2,2,2
"KDM3B",1,0,0,0,1,0,0,0,0,2,2,2
"KDM5A",0,0,0,0,2,0,0,0,0,2,2,2
"KDM5B",1,0,0,0,1,0,0,0,0,2,2,2
"KDM6A",0,1,0,0,0,0,0,1,0,2,2,2
"KIAA0020",1,0,0,0,0,0,0,1,0,2,2,2
"KIAA0100",1,0,1,0,0,0,0,0,0,2,2,2
"KIAA0196",0,0,0,0,2,0,0,0,0,2,2,2
"KIAA0586",1,0,0,0,1,0,0,0,0,2,2,2
"KIAA0825",0,0,0,0,2,0,0,0,0,2,2,2
"KIAA1045",0,0,0,0,2,0,0,0,0,2,2,2
"KIAA1107",0,0,0,0,2,0,0,0,0,2,2,2
"KIAA1211",0,0,0,0,2,0,0,0,0,2,2,2
"KIAA1377",0,0,0,0,2,0,0,0,0,2,2,2
"KIAA1432",1,0,0,0,1,0,0,0,0,2,2,2
"KIAA1549",0,0,0,0,2,0,0,0,0,2,2,2
"KIAA1549L",0,0,0,0,2,0,0,0,0,2,2,2
"KIAA1551",1,0,0,0,0,1,0,0,0,2,2,2
"KIAA1731",2,0,0,0,0,0,0,0,0,2,2,2
"KIAA1755",0,0,0,0,2,0,0,0,0,2,2,2
"KIAA2022",1,0,0,0,1,0,0,0,0,2,2,2
"KIF14",1,0,0,0,1,0,0,0,0,2,2,2
"KIF26B",0,0,0,0,2,0,0,0,0,2,2,2
"KIF4B",0,0,0,0,2,0,0,0,0,2,2,2
"KIF5A",0,0,0,0,2,0,0,0,0,2,2,2
"KIF5B",0,0,0,0,2,0,0,0,0,2,2,2
"KIF5C",1,0,0,0,1,0,0,0,0,2,2,2
"KIFC3",0,0,0,0,2,0,0,0,0,2,2,2
"KIR3DL2",0,0,0,0,2,0,0,0,0,2,2,2
"KLB",0,0,0,0,2,0,0,0,0,2,2,2
"KLF4",2,0,0,0,0,0,0,0,0,2,2,2
"KLHDC2",1,0,0,0,0,1,0,0,0,2,2,2
"KLHDC8A",1,0,0,0,1,0,0,0,0,2,2,2
"KLHL38",1,0,0,0,1,0,0,0,0,2,2,2
"KLRK1",0,0,0,0,2,0,0,0,0,2,2,2
"KMO",0,0,0,0,2,0,0,0,0,2,2,2
"KRT16",1,0,0,0,1,0,0,0,0,2,2,2
"KRT18",0,0,0,0,2,0,0,0,0,2,2,2
"KRT19",0,1,0,0,1,0,0,0,0,2,2,2
"KRT72",0,0,0,0,2,0,0,0,0,2,2,2
"KRT74",1,0,0,0,1,0,0,0,0,2,2,2
"KRT79",1,0,0,0,1,0,0,0,0,2,2,2
"KRT86",1,0,0,0,0,0,0,1,0,2,2,2
"KSR2",2,0,0,0,0,0,0,0,0,2,2,2
"KXD1",0,0,0,0,2,0,0,0,0,2,2,2
"KYNU",0,0,0,0,2,0,0,0,0,2,2,2
"LARP4",2,0,0,0,0,0,0,0,0,2,2,2
"LAS1L",0,0,0,0,2,0,0,0,0,2,2,2
"LCA5",1,0,0,0,0,1,0,0,0,2,2,2
"LCA5L",0,0,0,0,2,0,0,0,0,2,2,2
"LCMT2",0,0,0,0,2,0,0,0,0,2,2,2
"LDHB",1,0,0,0,1,0,0,0,0,2,2,2
"LGALS14",0,0,0,0,1,1,0,0,0,2,2,2
"LGALS9B",1,0,0,0,1,0,0,0,0,2,2,2
"LGR6",1,0,0,0,1,0,0,0,0,2,2,2
"LGSN",0,0,0,0,2,0,0,0,0,2,2,2
"LIN54",1,0,0,0,1,0,0,0,0,2,2,2
"LIN9",1,0,0,0,1,0,0,0,0,2,2,2
"LLGL2",0,0,0,0,2,0,0,0,0,2,2,2
"LPHN1",1,0,0,0,1,0,0,0,0,2,2,2
"LPIN2",1,0,0,0,1,0,0,0,0,2,2,2
"LPP",1,0,0,0,1,0,0,0,0,2,2,2
"LRCH3",0,0,0,0,1,1,0,0,0,2,2,2
"LRP12",0,0,0,0,2,0,0,0,0,2,2,2
"LRP4",0,0,0,0,2,0,0,0,0,2,2,2
"LRP8",0,0,0,0,2,0,0,0,0,2,2,2
"LRRC16A",1,0,0,0,1,0,0,0,0,2,2,2
"LRRC43",1,0,0,0,1,0,0,0,0,2,2,2
"LRRC66",0,0,0,0,2,0,0,0,0,2,2,2
"LRRC8A",0,0,0,0,1,1,0,0,0,2,2,2
"LRRN3",0,0,0,0,2,0,0,0,0,2,2,2
"LSR",0,0,0,0,2,0,0,0,0,2,2,2
"LUC7L2",0,0,0,0,2,0,0,0,0,2,2,2
"LY9",0,0,0,0,2,0,0,0,0,2,2,2
"LYSMD3",1,0,0,0,0,1,0,0,0,2,2,2
"LZTR1",0,0,0,0,1,0,0,1,0,2,2,2
"M1AP",1,0,0,0,1,0,0,0,0,2,2,2
"MAD1L1",1,0,0,0,1,0,0,0,0,2,2,2
"MAGEA12",0,0,0,0,2,0,0,0,0,2,2,2
"MAGED1",1,0,0,0,0,1,0,0,0,2,2,2
"MAGEE1",0,0,0,0,2,0,0,0,0,2,2,2
"MAGEL2",0,0,0,0,2,0,0,0,0,2,2,2
"MAGI3",1,0,0,0,1,0,0,0,0,2,2,2
"MAML2",1,0,0,0,1,0,0,0,0,2,2,2
"MAN2B2",1,0,0,0,1,0,0,0,0,2,2,2
"MAP3K10",1,0,0,0,1,0,0,0,0,2,2,2
"MAP4K4",1,0,0,0,1,0,0,0,0,2,2,2
"MAP4K5",1,0,0,0,1,0,0,0,0,2,2,2
"MAP7D2",1,0,0,0,1,0,0,0,0,2,2,2
"MAP7D3",0,0,0,0,2,0,0,0,0,2,2,2
"MAPK8IP3",0,0,0,0,2,0,0,0,0,2,2,2
"MAPT",0,0,0,0,2,0,0,0,0,2,2,2
"MARK1",1,0,0,0,1,0,0,0,0,2,2,2
"MASTL",1,0,0,0,1,0,0,0,0,2,2,2
"MC3R",0,0,0,0,2,0,0,0,0,2,2,2
"MCAT",0,0,0,0,2,0,0,0,0,2,2,2
"MCF2L",0,0,0,0,2,0,0,0,0,2,2,2
"MCM10",0,0,0,0,2,0,0,0,0,2,2,2
"MCM6",0,0,0,0,1,0,1,0,0,2,2,2
"MCTP2",0,0,0,0,2,0,0,0,0,2,2,2
"MEAF6",0,0,0,0,2,0,0,0,0,2,2,2
"MECOM",0,0,0,0,1,0,0,1,0,2,2,2
"MED12L",1,0,0,0,1,0,0,0,0,2,2,2
"MED16",0,0,0,0,2,0,0,0,0,2,2,2
"MED23",1,0,0,0,1,0,0,0,0,2,2,2
"MEF2A",1,0,0,0,0,0,0,1,0,2,2,2
"MEIS2",1,0,0,0,1,0,0,0,0,2,2,2
"MEN1",0,2,0,0,0,0,0,0,0,2,2,2
"METAP1D",1,0,0,0,0,0,1,0,0,2,2,2
"MGAM",1,0,0,0,1,0,0,0,0,2,2,2
"MIIP",1,0,0,0,1,0,0,0,0,2,2,2
"MKKS",0,0,0,0,2,0,0,0,0,2,2,2
"MLH3",0,0,0,0,2,0,0,0,0,2,2,2
"MMP11",1,0,0,0,1,0,0,0,0,2,2,2
"MMP2",1,0,0,0,1,0,0,0,0,2,2,2
"MNT",1,0,0,0,1,0,0,0,0,2,2,2
"MON2",1,0,0,0,0,1,0,0,0,2,2,2
"MORC1",0,0,0,0,1,1,0,0,0,2,2,2
"MOS",0,0,0,0,2,0,0,0,0,2,2,2
"MPDZ",0,0,0,0,2,0,0,0,0,2,2,2
"MRC2",1,0,0,0,1,0,0,0,0,2,2,2
"MROH1",2,0,0,0,0,0,0,0,0,2,2,2
"MRVI1",1,0,0,0,1,0,0,0,0,2,2,2
"MSH5",0,0,0,0,1,0,0,1,0,2,2,2
"MSN",0,0,0,0,2,0,0,0,0,2,2,2
"MTA2",1,0,0,0,0,1,0,0,0,2,2,2
"MTM1",0,0,0,0,2,0,0,0,0,2,2,2
"MTMR6",1,0,0,0,1,0,0,0,0,2,2,2
"MUTYH",1,0,0,0,1,0,0,0,0,2,2,2
"MX2",1,0,0,0,1,0,0,0,0,2,2,2
"MYBPC3",1,0,0,0,1,0,0,0,0,2,2,2
"MYH13",1,0,0,0,1,0,0,0,0,2,2,2
"MYH14",1,0,0,0,1,0,0,0,0,2,2,2
"MYO15A",0,0,0,0,2,0,0,0,0,2,2,2
"MYO1H",1,0,0,0,1,0,0,0,0,2,2,2
"MYO7B",0,0,0,0,2,0,0,0,0,2,2,2
"MYT1L",0,0,0,0,2,0,0,0,0,2,2,2
"NAALADL2",0,0,0,0,1,1,0,0,0,2,2,2
"NAB1",2,0,0,0,0,0,0,0,0,2,2,2
"NALCN",0,0,0,0,2,0,0,0,0,2,2,2
"NASP",1,0,0,0,1,0,0,0,0,2,2,2
"NAV3",0,0,0,0,1,1,0,0,0,2,2,2
"NBEAL1",1,0,0,0,1,0,0,0,0,2,2,2
"NBPF1",0,0,0,0,2,0,0,0,0,2,2,2
"NCAPH",0,0,0,0,1,0,0,1,0,2,2,2
"NCF2",1,0,0,0,1,0,0,0,0,2,2,2
"NCOA3",1,0,0,0,1,0,0,0,0,2,2,2
"NCOA6",0,0,0,0,1,1,0,0,0,2,2,2
"NDFIP2",0,0,0,0,2,0,0,0,0,2,2,2
"NDRG3",0,0,0,0,2,0,0,0,0,2,2,2
"NDUFS3",0,0,0,0,1,1,0,0,0,2,2,2
"NEDD4L",0,0,0,0,2,0,0,0,0,2,2,2
"NELL1",0,0,0,0,1,1,0,0,0,2,2,2
"NF1",1,0,0,0,0,0,0,1,0,2,2,2
"NFATC2",1,0,0,0,1,0,0,0,0,2,2,2
"NHSL1",1,0,0,0,1,0,0,0,0,2,2,2
"NIN",1,0,0,0,1,0,0,0,0,2,2,2
"NLGN1",0,0,0,0,2,0,0,0,0,2,2,2
"NLGN2",0,0,0,0,2,0,0,0,0,2,2,2
"NLRP11",0,0,0,0,2,0,0,0,0,2,2,2
"NLRP2",0,0,0,0,2,0,0,0,0,2,2,2
"NOD1",0,0,0,0,2,0,0,0,0,2,2,2
"NOL12",0,0,0,0,2,0,0,0,0,2,2,2
"NOL8",0,0,0,0,2,0,0,0,0,2,2,2
"NOL9",1,0,0,0,1,0,0,0,0,2,2,2
"NOP58",1,0,0,0,1,0,0,0,0,2,2,2
"NOS1",1,0,0,0,1,0,0,0,0,2,2,2
"NOS3",0,0,0,0,1,1,0,0,0,2,2,2
"NOTCH2",0,0,0,0,2,0,0,0,0,2,2,2
"NOTCH4",1,0,0,0,1,0,0,0,0,2,2,2
"NPEPPS",1,0,0,0,1,0,0,0,0,2,2,2
"NR3C2",1,0,0,0,1,0,0,0,0,2,2,2
"NR4A2",0,0,0,0,1,1,0,0,0,2,2,2
"NRAS",1,0,0,0,1,0,0,0,0,2,2,2
"NRBP1",1,0,0,0,1,0,0,0,0,2,2,2
"NRIP1",0,0,0,0,2,0,0,0,0,2,2,2
"NRXN2",1,0,0,0,1,0,0,0,0,2,2,2
"NRXN3",1,0,0,0,0,1,0,0,0,2,2,2
"NTHL1",1,0,0,0,1,0,0,0,0,2,2,2
"NUDC",0,0,0,0,2,0,0,0,0,2,2,2
"NUDT1",0,0,0,0,2,0,0,0,0,2,2,2
"NUFIP1",1,0,0,0,1,0,0,0,0,2,2,2
"NUP160",0,0,0,0,2,0,0,0,0,2,2,2
"OGFOD1",1,0,0,0,1,0,0,0,0,2,2,2
"OGT",0,0,0,0,2,0,0,0,0,2,2,2
"OPA1",0,0,0,0,0,2,0,0,0,2,2,2
"OPTN",1,0,0,0,1,0,0,0,0,2,2,2
"OR10J1",0,0,0,0,2,0,0,0,0,2,2,2
"OR13C8",0,0,0,0,2,0,0,0,0,2,2,2
"OR1Q1",0,0,0,0,2,0,0,0,0,2,2,2
"OR2AG1",1,0,0,0,1,0,0,0,0,2,2,2
"OR2AK2",0,0,0,0,2,0,0,0,0,2,2,2
"OR2T8",1,0,0,0,1,0,0,0,0,2,2,2
"OR4D11",1,0,0,0,1,0,0,0,0,2,2,2
"OR4S2",0,0,0,0,1,1,0,0,0,2,2,2
"OR52M1",1,0,0,0,1,0,0,0,0,2,2,2
"OR5AU1",1,0,0,0,1,0,0,0,0,2,2,2
"OR5B3",0,0,0,0,2,0,0,0,0,2,2,2
"OR5P2",0,0,0,0,2,0,0,0,0,2,2,2
"OR8B4",0,0,0,0,2,0,0,0,0,2,2,2
"ORC1",1,0,0,0,1,0,0,0,0,2,2,2
"OTOP3",0,0,0,0,2,0,0,0,0,2,2,2
"P2RY10",0,0,0,0,2,0,0,0,0,2,2,2
"P4HA1",0,0,0,0,2,0,0,0,0,2,2,2
"PACRG",1,0,0,0,1,0,0,0,0,2,2,2
"PAG1",1,0,0,0,1,0,0,0,0,2,2,2
"PALB2",0,0,0,0,2,0,0,0,0,2,2,2
"PAM",0,0,0,0,2,0,0,0,0,2,2,2
"PAMR1",0,0,0,0,2,0,0,0,0,2,2,2
"PAPPA",1,0,0,0,1,0,0,0,0,2,2,2
"PARN",1,0,0,0,1,0,0,0,0,2,2,2
"PARP12",1,0,0,0,1,0,0,0,0,2,2,2
"PARP9",0,0,0,0,1,1,0,0,0,2,2,2
"PASD1",0,0,0,0,2,0,0,0,0,2,2,2
"PBRM1",1,0,0,0,1,0,0,0,0,2,2,2
"PCBP3",1,0,0,0,1,0,0,0,0,2,2,2
"PCCA",0,0,0,0,1,1,0,0,0,2,2,2
"PCDH1",1,0,0,0,1,0,0,0,0,2,2,2
"PCDH11X",1,0,0,0,1,0,0,0,0,2,2,2
"PCDH19",0,0,0,0,2,0,0,0,0,2,2,2
"PCDHA2",0,0,0,0,2,0,0,0,0,2,2,2
"PCDHB14",1,0,0,0,1,0,0,0,0,2,2,2
"PCDHB2",0,0,0,0,2,0,0,0,0,2,2,2
"PCDHB5",0,0,0,0,2,0,0,0,0,2,2,2
"PCDHB6",0,0,0,0,2,0,0,0,0,2,2,2
"PCDHGA1",0,0,0,0,2,0,0,0,0,2,2,2
